"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url_1","Input.video_url_2","Input.video_url_3","Input.video_url_4","Input.video_url_5","Answer.tag3","Answer.vid1tag1","Answer.vid1tag2","Answer.vid1tag3","Answer.vid2tag1","Answer.vid2tag2","Answer.vid2tag3","Answer.vid3tag1","Answer.vid3tag2","Answer.vid3tag3","Answer.vid4tag1","Answer.vid4tag2","Answer.vid4tag3","Answer.vid5tag1","Answer.vid5tag2","Answer.vid5tag3","Approve","Reject"
"3126F2F5F8153C34EUJ2I4SX3NCEP3","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","6","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:40 PDT 2018","","","3GNA64GUZF2STP8JT8AQ3Z8FYWO5QX","ADGE1P244LWYU","Rejected","Sun Apr 15 08:54:13 PDT 2018","Sun Apr 15 09:02:56 PDT 2018","Tue Apr 17 09:02:56 PDT 2018","","Mon Apr 16 12:38:57 PDT 2018","did not follow instructions","523","0% (0/1)","0% (0/1)","0% (0/1)","https://www.youtube.com/watch?v=LHt7msyiLsY","https://www.youtube.com/watch?v=KONL05sae4E","https://www.youtube.com/watch?v=VZ9lXgcYL50","https://www.youtube.com/watch?v=XutXCTwwmYc","https://www.youtube.com/watch?v=h6CcxJQq1x8","Three of these videos did not load/work.","1","NA","NA","1","NA","NA","3","They realize the possibility for a future home and imagine it.","00:21","2","Promotions for the app game, and how to download.","NA","1","NA","NA"
"3126F2F5F8153C34EUJ2I4SX3NCEP3","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","6","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:40 PDT 2018","","","3JBT3HLQF9050RRT0J2HSYP0UZPPZC","A3COB27QFIGEN","Rejected","Sun Apr 15 12:45:20 PDT 2018","Sun Apr 15 12:47:55 PDT 2018","Tue Apr 17 12:47:55 PDT 2018","","Mon Apr 16 12:38:56 PDT 2018","did not follow instructions","155","33% (1/3)","33% (1/3)","33% (1/3)","https://www.youtube.com/watch?v=LHt7msyiLsY","https://www.youtube.com/watch?v=KONL05sae4E","https://www.youtube.com/watch?v=VZ9lXgcYL50","https://www.youtube.com/watch?v=XutXCTwwmYc","https://www.youtube.com/watch?v=h6CcxJQq1x8","no","3","i dont","10:21","2","yesed","12:30","3","mother","40:35","1","thirlled","15:21","3","noise","50:14"
"3126F2F5F8153C34EUJ2I4SX3NCEP3","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","6","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:40 PDT 2018","","","3P59JYT76MIDM8HOST2NAXGQZ1UT2D","A1CF6U3GF7DZEJ","Approved","Tue Apr 17 12:08:07 PDT 2018","Tue Apr 17 12:13:21 PDT 2018","Thu Apr 19 12:13:21 PDT 2018","2018-04-19 19:13:48 UTC","","","314","99% (2166/2178)","100% (30/30)","100% (30/30)","https://www.youtube.com/watch?v=LHt7msyiLsY","https://www.youtube.com/watch?v=KONL05sae4E","https://www.youtube.com/watch?v=VZ9lXgcYL50","https://www.youtube.com/watch?v=XutXCTwwmYc","https://www.youtube.com/watch?v=h6CcxJQq1x8","no","1","N/A","N/A","1","N/A","N/A","3","The man and woman stand on the porch of their new house.","00:23","3","The tanks show up to do battle.","00:13","1","N/A","N/A"
"3LXX8KJXPW76NG0MRJQ11QMW2L09O7","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","4","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:41 PDT 2018","","","3A4TN5196LG0FHIVPSA48RMO00KHCC","A20560K72HEL1C","Approved","Wed Apr 18 08:36:26 PDT 2018","Wed Apr 18 08:45:09 PDT 2018","Fri Apr 20 08:45:09 PDT 2018","2018-04-20 15:45:48 UTC","","","523","100% (17/17)","100% (17/17)","100% (17/17)","https://www.youtube.com/watch?v=mcP_f1UEQVo","https://www.youtube.com/watch?v=-nYhixp7bXI","https://www.youtube.com/watch?v=xtJqw--DGl8","https://www.youtube.com/watch?v=8zOgbkg6Akw","https://www.youtube.com/watch?v=EIUSkKTUftU","No.","3","They showed their slogan over video of the traffic stop.","00:12","3","They show their slogan over a shot of the product, stump, and ax.","00:27","3","They showed their slogan and logs over a shot of the driver's face.","00:47","2","They show their logo and slogan.","N/A","2","They show their logo and a slogan.","N/A"
"3TFJJUELSHNUE7IKG52VW3K1717C2L","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:19 PDT 2018","5","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:42 PDT 2018","","","3YOH7BII0A5NGGP3MU86BBQ5DGVKVT","A2QE7F8TI3NAGI","Rejected","Mon Apr 16 04:31:13 PDT 2018","Mon Apr 16 04:33:55 PDT 2018","Wed Apr 18 04:33:55 PDT 2018","","Mon Apr 16 09:51:56 PDT 2018","You did not state what happens at the end of the ad, as the instructions asked. Further, I do not understand the text you wrote.","162","0% (0/54)","0% (0/54)","0% (0/54)","https://www.youtube.com/watch?v=QEDRDrV55q8","https://www.youtube.com/watch?v=5AP5zQrJRIg","https://www.youtube.com/watch?v=DlB4hFTAxOo","https://www.youtube.com/watch?v=PsH4uuRT2w8","https://www.youtube.com/watch?v=sPneQzqhh4g","NOTHING","3","THIS IS A PLAY","0.32","3","THIS IS A BOY SONG","0.45","3","SEE IS A ROMANCE","1.07","1","N/A","N/A","3","THIS IS A STORY","1.23"
"3QD8LUVX4XWAG2C2PK0G8N8NSTLX58","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","4","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:43 PDT 2018","","","3IAS3U3I0GEDQMN7S7B2A3A4TUP2BR","A1CF6U3GF7DZEJ","Approved","Tue Apr 17 10:56:25 PDT 2018","Tue Apr 17 11:16:28 PDT 2018","Thu Apr 19 11:16:28 PDT 2018","2018-04-19 18:16:48 UTC","","","1203","99% (2166/2178)","100% (30/30)","100% (30/30)","https://www.youtube.com/watch?v=PXTagE7BtRU","https://www.youtube.com/watch?v=5AuLkMBAFZg","https://www.youtube.com/watch?v=-rMrkyMn-sY","https://www.youtube.com/watch?v=iZIHSn1ILxs","https://www.youtube.com/watch?v=w4kHmbZTvyI","no","3","Randy Savage holds the product in his hands.","00:10","3","The puppets all appear on stage.","01:31","3","The headphones are featured in different colors.","00:09","3","The opposing political figures clink their bottles.","00:55","3","Humpty Dumpty fell off the wall.","00:30"
"32FESTC2NHO3YJRMZPC12MFTQSQUCL","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","5","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:43 PDT 2018","","","339ANSOTR60IUA53NN9NWM0B5EDIK8","A2EELTS09HUTSF","Approved","Mon Apr 16 07:40:27 PDT 2018","Mon Apr 16 07:52:07 PDT 2018","Wed Apr 18 07:52:07 PDT 2018","2018-04-18 14:52:48 UTC","","","700","100% (300/300)","100% (1/1)","100% (1/1)","https://www.youtube.com/watch?v=dNjIpip6e3A","https://www.youtube.com/watch?v=B-XHdkCsc5U","https://www.youtube.com/watch?v=-wXjs6DXoeY","https://www.youtube.com/watch?v=QXAYIYdvnys","https://www.youtube.com/watch?v=hFYCjZvv8y4","Not sure if I did my first one correctly","3","The man poses outside of the car.","00:22","2","The Hp symbols flags on the elavator scene.","00:54","3","Ryan Renolds holds his hands on his hips.","1:17","3","Kula resolving Suzie bar banner","00:12","3","The couple reclines and horseplay from there couch.","00:39"
"32FESTC2NHO3YJRMZPC12MFTQSQUCL","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","5","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:43 PDT 2018","","","3G0WWMR1UWIWJEEPX86CXG81QJKNQ6","A2QE7F8TI3NAGI","Rejected","Mon Apr 16 04:23:04 PDT 2018","Mon Apr 16 04:30:55 PDT 2018","Wed Apr 18 04:30:55 PDT 2018","","Mon Apr 16 09:51:56 PDT 2018","You did not state what happens at the end of the ad, as the instructions asked. Further, I do not understand the text you wrote.","471","0% (0/54)","0% (0/54)","0% (0/54)","https://www.youtube.com/watch?v=dNjIpip6e3A","https://www.youtube.com/watch?v=B-XHdkCsc5U","https://www.youtube.com/watch?v=-wXjs6DXoeY","https://www.youtube.com/watch?v=QXAYIYdvnys","https://www.youtube.com/watch?v=hFYCjZvv8y4","NOTHING","2","BABYS IS TAKING","0.31","3","THE MAN DANCEING","0.53","2","CREATIT THE BABY BOX","1.08","3","EAT FOR PEOPLE","0.1","3","MEAKING FOR THE CAP OF TEA","0.44"
"32FESTC2NHO3YJRMZPC12MFTQSQUCL","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:18 PDT 2018","5","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:43 PDT 2018","","","3KAKFY4PGV0CYCXW2HHOF0J9TQ1I32","A27C4HFS0EZHW8","Approved","Sun Apr 15 15:23:50 PDT 2018","Sun Apr 15 15:32:23 PDT 2018","Tue Apr 17 15:32:23 PDT 2018","2018-04-17 22:32:48 UTC","","","513","100% (2/2)","100% (2/2)","100% (2/2)","https://www.youtube.com/watch?v=dNjIpip6e3A","https://www.youtube.com/watch?v=B-XHdkCsc5U","https://www.youtube.com/watch?v=-wXjs6DXoeY","https://www.youtube.com/watch?v=QXAYIYdvnys","https://www.youtube.com/watch?v=hFYCjZvv8y4","None","3","There is a photo of the car with social media button links with an overlay of another video from this channel.","00:12","2","It shows the HP logo with the elevator as the background","00:00","3","Fades out to a black screen","00:55","2","Shows sushi bar logo and website","00:00","3","Shows product with the slogan and logo","00:38"
"37VUR2VJ6ANNPM0OX12HRKAWFVTC14","34A9VSEXPEYBBWH75Y3DEAY3I3QJ97","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.25","Sun Apr 15 08:37:19 PDT 2018","5","BatchId:3195171;OriginalHitTemplateId:920937340;","1800","172800","Thu Apr 26 06:43:44 PDT 2018","","","333U7HK6IAD6BFJZDO804AKLYKUJDX","A2QE7F8TI3NAGI","Rejected","Mon Apr 16 05:04:59 PDT 2018","Mon Apr 16 05:10:10 PDT 2018","Wed Apr 18 05:10:10 PDT 2018","","Mon Apr 16 09:51:56 PDT 2018","You did not state what happens at the end of the ad, as the instructions asked. Further, I do not understand the text you wrote.","311","0% (0/54)","0% (0/54)","0% (0/54)","https://www.youtube.com/watch?v=7GKuZu9xkj0","https://www.youtube.com/watch?v=r3idOGxm3FA","https://www.youtube.com/watch?v=n1ClxdeiIUg","https://www.youtube.com/watch?v=lfABnAS5i9Q","https://www.youtube.com/watch?v=X6pyDwa3nGw","NOTHING","3","THIS IS THE ADD OF DETOL","0.29","3","THE ADD OF INVESMENT","0.29","3","THIS THE ADD IS DRIVING","0.28","3","THIS THE ADD OF FRESH AIR","0.39","3","THIS IS THE ADD OF GET KITTED OUT","0.29"
