"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.video_url_1","Input.video_url_2","Input.video_url_3","Input.video_url_4","Input.video_url_5","Answer.tag3","Answer.vid1tag1","Answer.vid1tag2","Answer.vid1tag3","Answer.vid2tag1","Answer.vid2tag2","Answer.vid2tag3","Answer.vid3tag1","Answer.vid3tag2","Answer.vid3tag3","Answer.vid4tag1","Answer.vid4tag2","Answer.vid4tag3","Answer.vid5tag1","Answer.vid5tag2","Answer.vid5tag3","Approve","Reject"
"3DA79LNS59T0L6GE6RBQ4NPX17N3TY","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","31LVTDXBL8867FQ4YAFXPEEHHS2RLP","AVJQCYPOW6LOA","Approved","Sat Apr 21 20:11:27 PDT 2018","Sat Apr 21 20:19:27 PDT 2018","Mon Apr 23 20:19:27 PDT 2018","2018-04-24 03:19:48 UTC","","","480","100% (1536/1537)","100% (25/25)","100% (19/19)","https://www.youtube.com/watch?v=4XQ7x7c2hkQ","https://www.youtube.com/watch?v=KQCbke3pps8","https://www.youtube.com/watch?v=nnsSUqgkDwU","https://www.youtube.com/watch?v=jc5XQSVeQ2c","https://www.youtube.com/watch?v=HNbyvCB3ncI","This last video is Unavailable.","3","Pretty leaves elevator and older people get on.","00:22","3","The juice drink makes it all worth it.","00:07","2","He googles ho to assemble a crib.","None.","3","Little beagle dog and little girl are curled up sleeping at home.","00:47","1","Video is unavailable.","Video is unavailable."
"3DA79LNS59T0L6GE6RBQ4NPX17N3TY","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","33UKMF931AI767B1B8MJBKPGZWGTTE","A2JY56TZCEPK3J","Approved","Mon Apr 23 16:22:17 PDT 2018","Mon Apr 23 16:29:53 PDT 2018","Wed Apr 25 16:29:53 PDT 2018","2018-04-25 23:30:48 UTC","","","456","100% (159/159)","100% (157/157)","100% (103/103)","https://www.youtube.com/watch?v=4XQ7x7c2hkQ","https://www.youtube.com/watch?v=KQCbke3pps8","https://www.youtube.com/watch?v=nnsSUqgkDwU","https://www.youtube.com/watch?v=jc5XQSVeQ2c","https://www.youtube.com/watch?v=HNbyvCB3ncI","none","2","a guy is in an elevator and another man and woman gets in","na","2","a man is seen drinking a fruit drink","na","2","a google search is being conducted","na","2","a girl is sleeping with her puppy","na","1","na","na"
"3DA79LNS59T0L6GE6RBQ4NPX17N3TY","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","3GLB5JMZFYTWKDTY5INX7XS56CAGDR","A17G3ELH11DM2M","Approved","Sun Apr 22 16:28:36 PDT 2018","Sun Apr 22 16:32:33 PDT 2018","Tue Apr 24 16:32:33 PDT 2018","2018-04-24 23:32:48 UTC","","","237","100% (99/99)","100% (99/99)","100% (84/84)","https://www.youtube.com/watch?v=4XQ7x7c2hkQ","https://www.youtube.com/watch?v=KQCbke3pps8","https://www.youtube.com/watch?v=nnsSUqgkDwU","https://www.youtube.com/watch?v=jc5XQSVeQ2c","https://www.youtube.com/watch?v=HNbyvCB3ncI","N/A","3","two people get into an elevator","00:44","3","a guy takes a sip of a bottle of juice","00:41","3","a baby is laughing and someone searches how to assemble a crib","00:48","3","a child is sleeping with a new pet dog","00:58","1","N/A","N/A"
"3DA79LNS59T0L6GE6RBQ4NPX17N3TY","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","3IX2EGZR7CH0CP24VP3K9Z1PDBVJRT","A1CF6U3GF7DZEJ","Approved","Tue Apr 24 06:56:46 PDT 2018","Tue Apr 24 07:07:48 PDT 2018","Thu Apr 26 07:07:48 PDT 2018","2018-04-26 14:08:48 UTC","","","662","99% (2222/2234)","100% (86/86)","100% (56/56)","https://www.youtube.com/watch?v=4XQ7x7c2hkQ","https://www.youtube.com/watch?v=KQCbke3pps8","https://www.youtube.com/watch?v=nnsSUqgkDwU","https://www.youtube.com/watch?v=jc5XQSVeQ2c","https://www.youtube.com/watch?v=HNbyvCB3ncI","No","3","The man in the elevator rides up with an angry couple.","00:21","3","Three bottles of the drink are shown, with a slogan.","00:42","2","The ad tells viewers to search on - using Google.","N/A","3","The little girl sleeps with the adopted puppy.","00:47","1","N/A","N/A"
"3VLL1PIENQMLT7IZVHK0EEOPHT4ZO2","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Sat Apr 28 16:50:49 PDT 2018","","","304SM51WA426VL45MMQ81LN8R78BSP","A2JY56TZCEPK3J","Approved","Mon Apr 23 22:48:00 PDT 2018","Mon Apr 23 22:55:01 PDT 2018","Wed Apr 25 22:55:01 PDT 2018","2018-04-26 05:55:48 UTC","","","421","100% (159/159)","100% (157/157)","100% (103/103)","https://www.youtube.com/watch?v=fNZf5shOq5k","https://www.youtube.com/watch?v=FyVjesaMg1E","https://www.youtube.com/watch?v=eW_0aYguJ_E","https://www.youtube.com/watch?v=0glSaIGRrhI","https://www.youtube.com/watch?v=v_C9mKEPG-k","none","2","people are holding hands as they run across the finish line","na","2","a woman saluts a candy crush bear","na","1","na","na","1","na","na","2","a coffee brewing machine is shown","na"
"3VLL1PIENQMLT7IZVHK0EEOPHT4ZO2","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Sat Apr 28 16:50:49 PDT 2018","","","3GNA64GUZF2STP8JT8AQ3Z8FZMY5QO","A1LQLIHRB3SCXN","Approved","Mon Apr 23 16:57:58 PDT 2018","Mon Apr 23 17:03:41 PDT 2018","Wed Apr 25 17:03:41 PDT 2018","2018-04-26 00:03:49 UTC","","","343","100% (17/17)","100% (17/17)","100% (17/17)","https://www.youtube.com/watch?v=fNZf5shOq5k","https://www.youtube.com/watch?v=FyVjesaMg1E","https://www.youtube.com/watch?v=eW_0aYguJ_E","https://www.youtube.com/watch?v=0glSaIGRrhI","https://www.youtube.com/watch?v=v_C9mKEPG-k","No.","3","Event logo and website adress appear.","00:05","3","App name and logo appear and voice say 'download now'.","00:09","1","N/A","N/A","1","N/A","N/A","2","Product presented and voice 'the best coffee in town is now on your counter top'.","N/A"
"3VLL1PIENQMLT7IZVHK0EEOPHT4ZO2","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Sat Apr 28 16:50:49 PDT 2018","","","3X1FV8S5JYPIEUTKW3NRDJYC704GVF","A1JLQNPXN3NHVP","Submitted","Fri Apr 27 09:53:10 PDT 2018","Fri Apr 27 09:57:48 PDT 2018","Sun Apr 29 09:57:48 PDT 2018","","","","278","100% (10/10)","100% (10/10)","100% (2/2)","https://www.youtube.com/watch?v=fNZf5shOq5k","https://www.youtube.com/watch?v=FyVjesaMg1E","https://www.youtube.com/watch?v=eW_0aYguJ_E","https://www.youtube.com/watch?v=0glSaIGRrhI","https://www.youtube.com/watch?v=v_C9mKEPG-k","n/a","2","They show text advertising Tough Mudder Run.","n/a","3","Announcer advertises Candy Crush game.","00:46","1","n/a","n/a","1","n/a","n/a","2","They show coffee machine brewing up coffee.","n/a"
"3VLL1PIENQMLT7IZVHK0EEOPHT4ZO2","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Sat Apr 28 16:50:49 PDT 2018","","","3XC1O3LBOTKJNU3W2ZKSPTFZ5DNTLS","A1CF6U3GF7DZEJ","Approved","Sat Apr 21 16:22:51 PDT 2018","Sat Apr 21 16:31:48 PDT 2018","Mon Apr 23 16:31:48 PDT 2018","2018-04-23 23:32:48 UTC","","","537","99% (2222/2234)","100% (86/86)","100% (56/56)","https://www.youtube.com/watch?v=fNZf5shOq5k","https://www.youtube.com/watch?v=FyVjesaMg1E","https://www.youtube.com/watch?v=eW_0aYguJ_E","https://www.youtube.com/watch?v=0glSaIGRrhI","https://www.youtube.com/watch?v=v_C9mKEPG-k","no","3","Runners race through the mud to the finish.","00:15","3","The candy crush bears float up into the sky.","00:45","1","N/A","N/A","1","N/A","N/A","2","The coffee system is shown on the screen.","N/A"
"34KYK9TV2R64917CWKL6C1RNNGMBS8","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","39GHHAVOMGPTBJ06KD7716QFLTZJ4Q","AXE0P7KYOCPR7","Approved","Mon Apr 23 04:34:29 PDT 2018","Mon Apr 23 04:41:17 PDT 2018","Wed Apr 25 04:41:17 PDT 2018","2018-04-25 11:41:48 UTC","","","408","100% (78/78)","100% (64/64)","100% (33/33)","https://www.youtube.com/watch?v=9ypxRGSrS-k","https://www.youtube.com/watch?v=jtO_MN-m5r8","https://www.youtube.com/watch?v=7ZOKDqjqbX0","https://www.youtube.com/watch?v=z_Wah7jp0Jw","https://www.youtube.com/watch?v=Bl17Mwl8Mno","No","3","The car stops in front of a large glass structure","00:47","3","The girl drops a colored disc into the game grid.","00:01","3","A man sits down next to another man in a Subway restaurant","01:01","3","The woman and man laugh together in the photo booth","00:06","1","N/A","N/A"
"34KYK9TV2R64917CWKL6C1RNNGMBS8","3W679PTMVNUVU91TKMWAWP18H19BXY","Video Advertisement Climax Annotation (WARNING: This HIT may contain adult content. Worker discretion is advised.)","Annotate when the climax in a video ad occurs, using the format MM:SS.","video, advertisement, climax, intense moment","$0.40","Sat Apr 21 07:14:45 PDT 2018","4","BatchId:3203736;OriginalHitTemplateId:920937340;","1800","172800","Tue Apr 24 07:14:45 PDT 2018","","","39O5D9O87UQLL9BWA7L24XLEH9MC3C","A1CF6U3GF7DZEJ","Approved","Mon Apr 23 08:29:05 PDT 2018","Mon Apr 23 08:35:38 PDT 2018","Wed Apr 25 08:35:38 PDT 2018","2018-04-25 15:35:48 UTC","","","393","99% (2222/2234)","100% (86/86)","100% (56/56)","https://www.youtube.com/watch?v=9ypxRGSrS-k","https://www.youtube.com/watch?v=jtO_MN-m5r8","https://www.youtube.com/watch?v=7ZOKDqjqbX0","https://www.youtube.com/watch?v=z_Wah7jp0Jw","https://www.youtube.com/watch?v=Bl17Mwl8Mno","No","3","The SUV parks itself in front of the futuristic building.","00:20","3","The little girl puts her piece into the game.","00:05","3","Michael Phelps sits down with Jared to eat a Subway Sub.","01:02","3","The now engaged couple leave the photo booth.","00:10","1","N/A","N/A"
